Date,Open,High,Low,Close,Volume
2009-05-04,68.627,70.4715,68.4952,69.991,255030904
2009-05-05,70.1925,70.4715,69.6267,69.9911,225771269
2009-05-06,71.0528,71.4558,70.2235,70.9443,266912400
2009-05-07,72.0835,72.192,69.9677,70.2467,281055390
2009-05-08,71.324,72.2463,70.8668,71.8898,270377808
2009-05-11,71.0683,71.386,70.5568,70.7738,228668042
2009-05-12,71.014,71.169,69.6345,70.89,269373250
2009-05-13,69.5492,69.7585,68.5882,68.8207,246404327
2009-05-14,68.7587,69.8437,68.5882,69.495,231592410
2009-05-15,69.2625,69.7507,68.317,68.7122,218579360
2009-05-18,69.402,70.7893,69.2625,70.1847,193944495
2009-05-19,70.6653,71.2775,70.3785,71.169,185371718
2009-05-20,71.262,71.9208,70.0685,70.3553,264116575
2009-05-21,69.3322,69.5957,68.4022,68.8362,235751352
2009-05-22,69.3322,69.7507,68.7277,69.3555,154434311
2009-05-26,68.4797,70.9598,68.4487,70.549,219575656
2009-05-27,70.8668,71.107,69.3865,69.5957,224239127
2009-05-28,70.1072,70.7893,69.0532,70.4018,267605280
2009-05-29,70.8513,71.8355,70.2777,70.7428,210565364
2009-06-01,72.595,73.7575,72.409,73.463,249968300
2009-06-02,73.1608,73.9125,67.8365,73.525,214762296
2009-06-03,72.8818,72.9515,71.8898,72.0293,212769421
2009-06-04,72.8508,73.37,72.3083,73.184,193103944
2009-06-05,74.0055,74.145,72.6958,73.06,244702110
2009-06-08,72.7268,73.7033,72.1068,73.277,208148068
2009-06-09,73.3855,73.7382,72.8663,73.4243,196952081
2009-06-10,73.9978,74.0055,72.223,72.6338,271790615
2009-06-11,73.3003,74.486,73.2848,73.866,235003319
2009-06-12,73.1608,73.7265,72.8508,73.649,171168862
2009-06-15,72.8198,72.8663,71.6263,71.8898,200822757
2009-06-16,72.254,72.3005,70.9753,71.3356,196958142
2009-06-17,70.9908,71.5565,70.394,70.9598,203136246
2009-06-18,71.0605,71.82,70.7195,71.6418,187142945
2009-06-19,72.1556,72.2491,71.3294,71.9373,177541171
2009-06-22,71.0333,71.0722,69.568,70.0123,217097835
2009-06-23,69.7317,70.0512,69.2485,69.7706,177227089
2009-06-24,70.2695,70.9865,69.833,70.1292,191982254
2009-06-25,69.8876,71.836,69.8096,71.5554,242830577
2009-06-26,71.5243,71.8906,71.1346,71.6568,145545010
2009-06-29,71.7893,72.3426,71.3918,72.2257,145197489
2009-06-30,72.2647,72.5297,71.1346,71.5866,190047379
2009-07-01,71.9685,72.6622,71.8672,72.0698,150801264
2009-07-02,71.0255,71.0488,69.9577,70.0356,159322420
2009-07-06,69.3186,70.0902,69.1004,69.5914,155671395
2009-07-07,69.9187,70.0045,68.586,68.9757,177601356
2009-07-08,69.0458,69.2095,67.8066,68.1885,226964113
2009-07-09,69.0614,69.2874,68.5158,68.8744,146123233
2009-07-10,68.3522,68.9679,68.0794,68.4301,159662318
2009-07-13,68.8276,70.2772,68.2664,69.8876,195457933
2009-07-14,70.4409,70.6825,69.9343,70.5422,159352904
2009-07-15,71.5554,72.8804,71.4541,72.6037,187333034
2009-07-16,72.4829,73.6598,72.3426,73.387,186458539
2009-07-17,73.3091,73.5117,72.9038,73.1532,124166173
2009-07-20,73.7923,74.2677,73.4104,74.0651,141501805
2009-07-21,74.7197,74.7431,73.5896,74.2287,193642620
2009-07-22,74.0105,74.9224,73.9559,74.4392,174577523
2009-07-23,74.5171,76.4422,74.4548,76.2396,222232798
2009-07-24,75.7563,76.489,75.3588,76.224,139282453
2009-07-27,76.2863,76.6916,75.8654,76.4032,141853972
2009-07-28,76.1148,76.6682,75.6472,76.185,173143429
2009-07-29,75.9434,76.3253,75.5849,75.881,170807757
2009-07-30,77.0267,77.8061,76.8475,77.4866,190061330
2009-07-31,76.8864,77.5255,76.676,77.3073,177874250
2009-08-03,77.8217,78.3517,77.4008,78.1568,154412923
2009-08-04,77.9308,78.5933,77.7671,78.1802,153957192
2009-08-05,78.5387,78.605,77.6113,78.4608,171167104
2009-08-06,78.6167,78.7336,77.4866,77.9163,174570930
2009-08-07,78.6712,79.5208,78.2426,79.0531,189714238
2009-08-10,78.5154,78.8895,78.149,78.5076,119744469
2009-08-11,78.3595,78.414,77.5177,77.9074,138124925
2009-08-12,77.5957,79.1545,77.5801,79.0609,201870581
2009-08-13,78.9206,79.1934,78.1413,78.99,153443043
2009-08-14,79.1233,79.1856,77.7048,78.001,174941013
2009-08-17,77.0423,77.1203,76.4695,76.6526,194301537
2009-08-18,76.7929,77.5022,76.6526,77.3697,156514253
2009-08-19,76.6215,78.1724,76.5747,77.7516,171914545
2009-08-20,78.0088,78.8895,77.8373,78.8349,153815391
2009-08-21,79.3571,80.3781,79.2012,80.2846,188975809
2009-08-24,80.5807,81.0172,79.9572,80.1521,170257846
2009-08-25,80.5651,81.2588,80.23,80.4404,190533299
2009-08-26,80.1521,80.7756,79.8793,80.2597,168038524
2009-08-27,80.3625,80.8379,79.4506,80.5651,174459575
2009-08-28,81.2354,81.3289,80.0196,80.6041,129390931
2009-08-31,79.7858,79.9494,79.3337,79.6299,149814107
2009-09-01,79.4584,80.4638,77.9308,78.1646,295254594
2009-09-02,77.7671,78.2815,77.6035,78.1101,149138316
2009-09-03,78.2504,78.5387,77.6191,78.1413,126060382
2009-09-04,78.6011,79.5675,78.3673,79.4117,118488109
2009-09-08,80.2768,80.3157,79.8013,80.2066,117361232
2009-09-09,80.3703,81.1185,80.1209,80.76,141850286
2009-09-10,80.9003,81.7264,80.4482,81.4692,144032817
2009-09-11,81.8277,82.0694,81.2744,81.7498,139578151
2009-09-14,80.9626,82.1941,80.3937,81.9602,137561978
2009-09-15,82.1863,82.7007,81.6485,82.5993,168735073
2009-09-16,82.6929,83.6593,82.4045,83.5541,185013587
2009-09-17,83.5268,84.2205,83.0592,83.6195,183862352
2009-09-18,83.909,83.9168,83.2904,83.8229,138670103
2009-09-21,82.9223,83.7915,82.7422,83.4391,124672275
2009-09-22,83.8542,84.0813,83.4783,83.9403,119374992
2009-09-23,84.0421,84.5981,83.0006,83.5644,213254436
2009-09-24,83.3295,83.5096,81.8729,82.3741,193769444
2009-09-25,82.0531,82.5073,81.5127,82.0061,179170320
2009-09-28,82.1079,83.4391,82.0922,83.1572,107220250
2009-09-29,83.4078,83.8072,82.8362,83.1272,123859367
2009-09-30,83.2904,83.3687,81.9278,82.4681,215337676
2009-10-01,82.4916,82.5151,80.62,81.0585,233271246
2009-10-02,79.8917,80.7375,79.8682,80.3851,188988302
2009-10-05,80.5808,81.6928,80.3459,81.544,139516080
2009-10-06,82.0452,83.0946,81.9982,82.6913,189612165
2009-10-07,82.4368,82.938,82.2802,82.7187,144532505
2009-10-08,83.4391,83.9247,83.1259,83.5488,162824933
2009-10-09,83.5096,83.9951,83.2904,83.8777,117904001
2009-10-12,84.3867,84.6451,84.0108,84.3084,106959382
2009-10-13,84.0969,84.35,83.6036,84.2379,138936034
2009-10-14,85.1385,85.6866,84.7782,85.6318,165763687
2009-10-15,85.1855,85.9059,85.1463,85.6318,145315803
2009-10-16,85.2011,85.5692,84.7547,85.3342,168141327
2009-10-19,85.4125,86.2426,85.1463,86.0312,129262703
2009-10-20,86.1017,86.1291,85.1071,85.4595,162289395
2009-10-21,85.3891,86.3836,84.6921,85.3342,202976963
2009-10-22,84.7234,85.8902,84.1831,85.7884,211262799
2009-10-23,85.8981,85.9529,84.2849,84.4807,219166405
2009-10-26,84.7313,85.6005,83.4861,83.5958,225942538
2009-10-27,83.815,84.0969,83.1337,83.6036,222100205
2009-10-28,83.1259,83.383,81.7163,82.0139,228839975
2009-10-29,82.3741,83.6819,82.1784,83.4626,176230124
2009-10-30,83.2434,83.494,81.0037,81.3169,303906017
2009-11-02,81.544,82.5464,80.7218,81.5206,240597175
2009-11-03,81.2386,82.0687,81.082,81.8495,202258332
2009-11-04,82.6247,83.2669,81.9513,82.8127,220060640
2009-11-05,82.7422,83.6976,82.5699,83.5018,157335364
2009-11-06,83.212,84.1048,83.0476,83.7289,147171375
2009-11-09,84.5355,85.8433,84.4728,85.577,139207236
2009-11-10,85.6005,86.086,85.3342,85.8902,147423880
2009-11-11,86.3836,86.783,85.8433,86.1487,162040339
2009-11-12,86.1408,86.5872,85.162,85.3264,143389992
2009-11-13,85.6005,86.2113,85.162,85.6514,140151089
2009-11-16,86.4384,87.4643,86.3914,86.8848,180232789
2009-11-17,86.8613,87.2293,86.5324,87.0727,128282901
2009-11-18,87.1275,87.2607,86.5872,87.0022,135117518
2009-11-19,86.5402,87.1635,85.4595,85.8746,173642138
2009-11-20,85.5535,85.9529,85.3656,85.8196,120054555
2009-11-23,86.7047,87.5034,86.6107,86.8221,133327260
2009-11-24,86.9239,87.0823,86.1487,86.8848,125262506
2009-11-25,87.0571,87.3155,86.783,87.2451,89937415
2009-11-30,85.7336,86.2975,85.3734,85.9764,142211655
2009-12-01,86.8613,87.4408,86.7125,87.1824,141157957
2009-12-02,87.1432,87.7149,86.8613,87.0774,115477115
2009-12-03,87.3546,87.848,86.3679,87.0336,149620027
2009-12-04,87.5817,88.0046,86.1722,86.9631,237414128
2009-12-07,86.8535,87.339,86.5245,86.6431,114264099
2009-12-08,86.1722,86.3366,85.5692,85.9059,143953360
2009-12-09,85.8119,86.2818,85.3734,86.1252,131500190
2009-12-10,86.689,87.0179,86.4932,86.5637,113972425
2009-12-11,87.0101,87.2058,86.6185,87.1118,107957330
2009-12-14,87.6052,87.707,87.2137,87.5739,97168169
2009-12-15,87.2842,87.6444,86.9239,87.104,103904646
2009-12-16,87.5504,87.8088,87.1354,87.1824,124437066
2009-12-17,86.7047,86.8691,86.2035,86.3836,156752684
2009-12-18,86.7621,86.8408,86.0377,86.4078,140149830
2009-12-21,87.2029,87.943,87.2029,87.573,103916936
2009-12-22,87.8407,88.1556,87.7265,87.9351,82570013
2009-12-23,88.1792,88.2658,87.7856,88.132,90378677
2009-12-28,88.8878,88.9587,88.4312,88.5335,63256691
2009-12-29,88.9744,88.9902,88.6122,88.8406,70993467
2009-12-30,88.3603,88.691,88.3131,88.5335,62643991
2009-12-31,88.7854,88.8091,87.7304,88.3839,76666681
2010-01-04,88.4705,89.2736,88.439,89.1634,101927074
2010-01-05,89.1712,89.5019,88.8484,89.3444,100856871
2010-01-06,89.3759,89.746,89.3051,89.6003,100638418
2010-01-07,89.3602,90.0137,89.1082,89.9192,110486638
2010-01-08,89.6672,90.2341,89.4862,89.9192,97984182
2010-01-11,90.6041,90.6435,89.9389,90.3854,91447075
2010-01-12,89.7302,89.9192,89.1397,89.3996,139472630
2010-01-13,89.7145,90.4939,89.2578,90.368,146517075
2010-01-14,90.1396,90.6514,90.0845,90.5412,102349940
2010-01-15,90.3286,90.4152,89.124,89.5491,190660349
2010-01-19,89.4547,90.6435,89.431,90.5727,120075559
2010-01-20,89.9743,90.1081,88.9508,89.6122,190116419
2010-01-21,89.6909,89.9664,87.8328,88.0375,315845413
2010-01-22,87.5494,87.88,85.8881,86.4,311068734
2010-01-25,86.7699,86.9274,86.1401,86.6833,170449929
2010-01-26,86.085,86.9746,85.8488,86.455,195612418
2010-01-27,85.9511,86.6676,85.2898,86.3369,244797602
2010-01-28,86.7542,86.8014,84.9591,85.9039,282229129
2010-01-29,85.8488,86.4471,84.4159,84.652,282790438
2010-02-01,85.1481,85.8724,85.0929,85.707,167244709
2010-02-02,86.022,87.0691,85.7228,86.9353,190367164
2010-02-03,86.5101,86.9837,86.2188,86.5101,151679956
2010-02-04,85.8015,85.8409,83.786,84.0852,304816950
2010-02-05,83.8962,84.1482,82.3373,83.5963,430232405
2010-02-08,84.0379,84.5025,83.3057,83.7545,190859308
2010-02-09,84.345,85.1481,83.6679,84.6914,312130659
2010-02-10,84.282,84.715,83.5419,84.4001,215977434
2010-02-11,84.1403,85.2268,83.6522,84.9512,192614632
2010-02-12,84.2348,85.1096,83.8569,84.5891,262017121
2010-02-16,85.707,86.4865,85.3606,86.2503,139860003
2010-02-17,86.8172,86.9274,86.3999,86.7778,152123345
2010-02-18,86.6676,87.5021,86.6321,87.321,156559809
2010-02-19,87.0927,87.8407,86.888,87.4872,173693910
2010-02-22,87.8249,87.8485,87.2581,87.7265,120418300
2010-02-23,87.2817,87.5494,86.2267,86.6203,186896108
2010-02-24,86.7148,87.3919,86.4944,87.077,161972922
2010-02-25,86.0062,87.1951,85.77,86.9195,231739467
2010-02-26,87.2108,87.4864,86.6912,87.3998,155829553
2010-03-01,87.5494,88.1792,87.5257,88.069,136394030
2010-03-02,88.4705,88.7618,88.1792,88.2343,145859873
2010-03-03,88.565,88.9429,88.195,88.3839,134057664
2010-03-04,88.5335,88.8091,88.2028,88.5886,120088862
2010-03-05,89.2578,90.0215,89.0453,89.8444,157940995
2010-03-08,89.9585,90.1632,89.809,90.0294,104358312
2010-03-09,89.6987,90.5333,89.6515,89.9349,141198052
2010-03-10,90.1554,90.7577,90.0766,90.4073,164451589
2010-03-11,90.305,90.9191,90.0294,90.7144,136683252
2010-03-12,91.2891,91.3049,90.6514,90.6986,143395486
2010-03-15,90.7459,90.9939,90.2262,90.8167,130453392
2010-03-16,91.1789,91.7379,90.9269,91.5266,157921856
2010-03-17,91.9268,92.4937,91.8875,91.9898,158972574
2010-03-18,92.2024,92.3284,91.7772,92.1237,167282178
2010-03-19,92.0843,92.3465,90.9506,91.1474,198766708
2010-03-22,90.7852,91.9583,90.7301,91.8796,166384492
2010-03-23,91.9268,92.5173,91.6277,92.3836,164886773
2010-03-24,92.0922,92.4515,90.9978,92.0607,168875466
2010-03-25,92.6118,93.0343,91.73,92.2733,205388844
2010-03-26,92.0134,92.4465,91.423,91.7851,182056118
2010-03-29,92.2496,92.5331,91.8706,92.4071,116757667
2010-03-30,92.478,92.7693,92.0449,92.4858,133159434
2010-03-31,92.0764,92.5252,91.8087,92.1709,144209123
2010-04-01,92.7456,93.0999,92.1945,92.5331,133929609
2010-04-05,93.0999,93.5644,92.8401,93.4306,95874987
2010-04-06,93.2338,93.8872,93.1314,93.6589,101182705
2010-04-07,93.533,93.9713,92.7535,92.911,164964091
2010-04-08,92.8637,93.6668,92.5882,93.5841,137257963
2010-04-09,93.7062,94.1628,93.533,93.9424,117989499
2010-04-12,94.2415,94.5171,94.1313,94.273,97355232
2010-04-13,94.1786,94.5092,93.6904,94.458,115268700
2010-04-14,94.6903,95.4146,94.5407,95.2336,141148334
2010-04-15,95.2572,95.7102,95.2257,95.4619,131164016
2010-04-16,95.1548,95.4894,93.4936,93.9817,335261123
2010-04-19,93.6983,94.4226,93.2731,94.2495,199059528
2010-04-20,94.9186,95.2493,94.6116,95.0761,137176440
2010-04-21,95.2257,95.4461,94.4699,94.7808,180096863
2010-04-22,94.3281,95.3989,93.7849,95.2493,220257988
2010-04-23,95.2178,95.9421,94.9737,95.7768,159695086
2010-04-26,95.9343,96.1468,95.4461,95.643,130731231
2010-04-27,94.9895,95.4776,93.0999,93.8479,325249524
2010-04-28,93.7298,94.2258,93.1157,94.0447,270279479
2010-04-29,94.5565,95.3517,94.5328,95.1784,175359897
2010-04-30,95.1706,95.2729,93.5172,93.9424,246989603
2010-05-03,93.9896,95.0131,93.8479,94.6746,168043739
2010-05-04,93.6983,93.714,92.0528,92.5252,319190778
2010-05-05,91.7694,92.7456,91.3049,91.8402,289347933
2010-05-06,91.5332,92.1158,82.668,88.7225,571343281
2010-05-07,88.6831,89.5728,86.1401,87.3762,576350984
2010-05-10,91.1789,91.8402,90.4703,90.9112,339335231
2010-05-11,90.5963,92.3992,90.4703,91.2183,279538116
2010-05-12,91.5568,92.6039,91.3993,92.4242,202018098
2010-05-13,92.2181,92.6512,91.2419,91.5883,212200025
2010-05-14,90.6356,90.801,88.8642,89.2027,313152429
2010-05-17,89.9113,90.1632,87.9981,89.1634,301389446
2010-05-18,90.4467,90.7144,88.2028,88.3524,342898548
2010-05-19,87.9981,88.7854,86.888,88.0375,363251651
2010-05-20,86.1165,86.518,84.6206,85.9905,465691770
2010-05-21,83.3845,86.1165,83.1719,84.8411,452338141
2010-05-24,85.4394,86.1243,84.7229,85.3291,239383789
2010-05-25,82.7546,84.9276,82.1799,84.5891,351494873
2010-05-26,85.4079,86.1873,84.1245,84.3686,309425211
2010-05-27,85.9669,87.2344,85.6441,86.5731,250496180
2010-05-28,87.1085,87.1746,85.6992,86.8705,264142509
2010-06-01,85.3055,86.5652,84.534,85.4315,253028090
2010-06-02,85.0929,86.8723,84.7229,86.5022,210632413
2010-06-03,87.1163,87.4391,86.2739,87.1793,204892264
2010-06-04,85.5102,86.0771,83.8214,84.3056,309554890
2010-06-07,84.4001,84.7229,82.9908,83.2191,230680914
2010-06-08,83.1168,84.1088,82.3925,83.6451,334990732
2010-06-09,84.4316,85.2504,83.1404,83.8096,236908279
2010-06-10,84.9197,86.0377,84.7859,85.8566,265238396
2010-06-11,85.1795,86.4078,85.1244,85.8173,180302614
2010-06-14,87.014,87.4864,86.1322,86.5888,188546831
2010-06-15,86.825,88.2579,86.6754,88.0367,202814732
2010-06-16,87.7226,88.5099,87.5494,87.8343,187665447
2010-06-17,88.3997,88.439,87.4313,87.6596,229143286
2010-06-18,88.4643,88.7016,88.1004,88.3377,149422902
2010-06-21,89.4847,89.548,87.6416,87.871,191692007
2010-06-22,88.132,88.5196,86.5499,86.7239,212015055
2010-06-23,86.7318,87.0404,85.8142,86.3047,239304738
2010-06-24,85.9803,86.0911,84.7542,85.0943,239527775
2010-06-25,85.2288,85.7667,84.4615,85.2999,204740547
2010-06-28,85.4582,85.6876,84.7542,85.198,150192121
2010-06-29,83.8682,83.9078,81.9143,82.1999,336923269
2010-06-30,82.207,82.9664,81.3843,81.9697,241635867
2010-07-01,81.5979,81.8668,79.9999,81.1707,342331726
2010-07-02,81.5662,81.8114,80.3875,81.1232,181651199
2010-07-06,81.9855,82.563,80.5932,80.8371,222550864
2010-07-07,81.582,84.0422,81.495,83.5834,228164878
2010-07-08,84.6434,84.8649,83.7812,84.4457,189826639
2010-07-09,84.7463,85.4108,84.5881,85.1655,128031366
2010-07-12,85.1181,85.6244,84.7621,85.4108,119409905
2010-07-13,86.3442,87.0878,86.1702,86.9138,187079024
2010-07-14,86.4708,87.0799,86.1148,86.5815,165959557
2010-07-15,86.7081,87.0641,85.569,86.2651,207464129
2010-07-16,86.2968,86.3884,84.2084,84.3508,252897051
2010-07-19,84.683,85.1418,84.0264,84.7779,165429288
2010-07-20,83.7495,85.8775,83.71,85.6718,223239023
2010-07-21,86.2572,86.2809,84.3508,84.7305,237669231
2010-07-22,85.7035,86.9692,85.6956,86.7635,225430014
2010-07-23,86.4154,87.4675,86.1702,87.2168,200730246
2010-07-26,87.4913,88.3377,87.246,88.0925,152024161
2010-07-27,88.7332,88.8282,87.8947,88.3456,187499194
2010-07-28,88.0608,88.3298,87.3805,87.6554,144725750
2010-07-29,88.219,88.4564,86.5499,87.6099,195924776
2010-07-30,86.36,87.6969,86.2097,87.6337,195561907
2010-08-02,88.5908,89.3423,88.2349,89.287,146074298
2010-08-03,88.9785,89.2079,88.4801,88.8202,134431146
2010-08-04,89.018,89.4768,88.7253,89.4452,136853537
2010-08-05,88.7965,89.3186,88.662,89.1841,119050322
2010-08-06,88.3931,89.0496,87.7444,88.6937,202718061
2010-08-09,89.3265,89.5322,88.8519,89.3977,93599999
2010-08-10,88.6225,89.374,88.1005,88.8993,218018327
2010-08-11,87.5308,87.5625,86.3205,86.4868,229311033
2010-08-12,85.1576,86.2414,85.1181,86.0911,193271172
2010-08-13,85.6639,86.1939,85.5769,85.7905,135404248
2010-08-16,85.0943,85.9171,84.7858,85.482,134849593
2010-08-17,86.3759,87.3251,86.1306,87.0483,152024466
2010-08-18,86.6527,87.3172,86.1544,86.8821,162650876
2010-08-19,86.3996,86.6132,84.9836,85.5549,229015422
2010-08-20,85.0864,85.3851,84.4456,85.0627,174214485
2010-08-23,85.4661,85.8854,84.6988,84.9981,142272951
2010-08-24,83.8128,84.1609,83.0376,83.9078,246484066
2010-08-25,83.0218,84.1213,82.4997,83.6388,232435434
2010-08-26,84.2005,84.3112,82.9664,83.2551,197240980
2010-08-27,83.7654,84.6197,82.5155,84.5248,237023129
2010-08-30,84.3112,84.5722,83.2986,83.6309,140496127
2010-08-31,82.998,83.8366,82.6579,83.1879,244753733
2010-09-01,84.4299,85.9171,84.3745,85.5532,231026093
2010-09-02,86.0041,86.6132,85.8221,86.3996,143127574
2010-09-03,87.4438,87.7998,86.9771,87.6099,170371148
2010-09-07,87.3093,87.4201,86.6606,86.8663,124495649
2010-09-08,86.9059,87.689,86.8663,87.2935,132065638
2010-09-09,88.3219,88.3456,87.5071,87.9046,127449769
2010-09-10,87.9026,88.2902,87.7048,88.2586,107990054
2010-09-13,89.0576,89.3503,88.7016,89.087,143244814
2010-09-14,88.9943,89.6192,88.662,89.4689,179540300
2010-09-15,88.8519,89.5559,88.5829,89.5243,145903271
2010-09-16,89.1762,89.4847,88.8756,89.4452,173486799
2010-09-17,89.9002,89.9877,89.2162,89.4389,172486374
2010-09-20,89.7729,91.0295,89.5661,90.7989,177797760
2010-09-21,90.9022,91.3317,90.274,90.6,237126540
2010-09-22,90.5046,91.0136,89.9479,90.1706,173840795
2010-09-23,89.4628,90.4012,89.2162,89.415,183435642
2010-09-24,90.4648,91.3794,90.3853,91.1886,164563348
2010-09-27,91.3476,91.451,90.7909,91.1806,115905251
2010-09-28,90.9977,91.4908,90.0115,90.9905,190489020
2010-09-29,90.9659,91.3874,90.6796,90.8784,160779303
2010-09-30,91.4987,92.0872,90.3376,91.0772,256699072
2010-10-01,91.451,91.5544,90.608,91.1329,159413694
2010-10-04,90.9579,91.3397,90.0115,90.4251,156922758
2010-10-05,91.2999,92.5087,91.1965,92.4769,199253772
2010-10-06,92.2702,92.5167,91.9043,92.1111,132666883
2010-10-07,92.6519,92.6758,91.6101,92.0475,150781580
2010-10-08,92.294,92.9382,91.9441,92.7473,144842751
2010-10-11,92.8269,93.0257,92.4531,92.6598,94095370
2010-10-12,92.469,93.3279,91.9759,93.2802,153331343
2010-10-13,93.5744,94.2823,93.3518,93.8766,163632003
2010-10-14,93.6937,93.8528,92.8269,93.1053,186307323
2010-10-15,94.0675,94.1232,92.8587,93.3438,215578316
2010-10-18,93.6381,94.3777,93.2961,94.2345,122005712
2010-10-19,93.2006,93.7255,92.2702,92.302,238099034
2010-10-20,93.0018,94.1948,92.9462,94.0357,180292318
2010-10-21,94.163,94.7117,93.2166,93.9641,210169040
2010-10-22,94.0914,94.2663,93.8448,94.0397,100400205
2010-10-25,94.7515,95.2446,94.33,94.8231,133672441
2010-10-26,93.9244,94.5129,93.7414,94.3856,142302513
2010-10-27,93.7574,94.2504,93.2563,93.9005,172092000
2010-10-28,94.6879,94.7276,93.7096,94.0993,152434541
2010-10-29,94.0675,94.4175,93.9005,94.2504,129048224
2010-11-01,94.6958,95.2366,93.7255,93.98,155862670
2010-11-02,94.9742,95.2366,94.7197,95.0298,135528025
2010-11-03,95.177,95.4513,94.2027,95.2605,208363234
2010-11-04,96.4534,97.2805,96.3341,97.1135,192382171
2010-11-05,97.2964,97.7577,97.1692,97.3441,160011840
2010-11-08,97.2964,97.5748,96.9783,97.4793,129212816
2010-11-09,97.6782,97.7815,96.3262,96.7318,171580827
2010-11-10,96.692,97.1533,95.9603,96.9863,207630820
2010-11-11,96.2705,96.8829,95.9762,96.5647,145504533
2010-11-12,96.0876,96.5091,95.1571,95.5006,222339744
2010-11-15,95.8967,96.2705,95.4195,95.6979,144785879
2010-11-16,94.8708,95.0298,93.5188,93.7152,265014630
2010-11-17,94.0118,94.4095,93.7335,93.8528,155877548
2010-11-18,94.9264,95.7456,94.9185,95.507,148771729
2010-11-19,95.3559,95.7058,94.839,95.4434,125624964
2010-11-22,95.1889,95.6263,94.4572,95.2207,161698340
2010-11-23,94.4572,94.6521,93.8369,94.2107,189893363
2010-11-24,94.7992,95.6183,94.7833,95.5301,118500492
2010-11-29,94.2425,95.0219,93.6381,94.8549,202559376
2010-11-30,93.8289,94.7753,93.6937,94.6082,201019474
2010-12-01,95.5945,96.4216,95.5865,96.2625,179106653
2010-12-02,96.3898,97.543,96.3341,97.4316,156100991
2010-12-03,97.1374,97.8452,97.1135,97.5191,119222588
2010-12-06,97.5271,97.8531,97.4237,97.7418,91209208
2010-12-07,98.5689,98.6246,97.6304,97.8929,175163503
2010-12-08,97.8054,98.1235,97.3521,97.877,123529361
2010-12-09,98.5928,98.6325,97.9406,98.3104,110932341
2010-12-10,98.728,99.0938,98.4019,99.0143,103470828
2010-12-13,99.4517,99.571,99.0302,99.3324,107342497
2010-12-14,99.2131,99.5948,98.8472,99.1097,130811934
2010-12-15,98.9665,99.3562,98.5291,98.8154,135118476
2010-12-16,98.7598,99.3403,98.4178,99.1813,147837456
2010-12-17,99.1992,99.503,98.9913,99.3591,111216760
2010-12-20,99.6469,99.8548,99.1192,99.6709,97849348
2010-12-21,99.9267,100.3105,99.8308,100.1905,78345198
2010-12-22,100.3185,100.5903,100.2625,100.4864,66431512
2010-12-23,100.4464,100.5583,100.1666,100.3664,62313615
2010-12-27,100.0386,100.5503,99.9667,100.5023,53880266
2010-12-28,100.6542,100.6942,100.3345,100.6542,50738497
2010-12-29,100.7182,100.8941,100.6542,100.8381,48315533
2010-12-30,100.5743,100.8381,100.3584,100.6782,63139589
2010-12-31,100.3584,100.6303,100.1985,100.5975,74045464
2011-01-03,101.3018,102.0134,101.2618,101.5976,117565238
2011-01-04,101.7975,101.8295,100.8861,101.4217,123478487
2011-01-05,101.1979,102.1133,101.102,101.9934,112609547
2011-01-06,102.0853,102.1972,101.5417,101.7024,104208544
2011-01-07,101.9814,102.1493,100.8541,101.5577,133530609
2011-01-10,101.1979,101.6616,100.8941,101.6136,108751865
2011-01-11,101.8854,102.1253,101.4937,101.7575,101445512
2011-01-12,102.501,102.9088,102.3252,102.597,94150873
2011-01-13,102.8368,102.8848,102.3731,102.4291,105104550
2011-01-14,102.4851,103.3965,102.4131,103.2765,97954824
2011-01-18,103.2765,103.6443,103.1566,103.5404,95554214
2011-01-19,103.4604,103.5324,102.2612,102.4131,133903081
2011-01-20,102.3012,102.6529,101.6376,102.2852,157786191
2011-01-21,103.0367,103.2685,102.517,102.7169,129477166
2011-01-24,102.561,103.3325,102.541,103.0367,94573789
2011-01-25,102.9408,103.3565,102.4211,103.0207,152873679
2011-01-26,103.5244,103.9721,103.3165,103.8282,124886735
2011-01-27,103.6923,104.1,103.5084,103.9481,105996126
2011-01-28,104.044,104.2119,101.9414,102.0613,243151637
2011-01-31,102.3891,102.9567,102.1333,102.6849,130385778
2011-02-01,103.5004,104.7076,103.4365,104.5437,143848514
2011-02-02,104.2519,104.6037,104.1959,104.2519,102865509
2011-02-03,104.14,104.7156,103.5883,104.5877,126569679
2011-02-04,104.5957,104.8915,104.116,104.7756,110504139
2011-02-07,105.0834,105.8509,105.0754,105.4271,96348519
2011-02-08,105.603,106.0427,105.3152,105.8843,88142146
2011-02-09,105.699,106.0347,105.2193,105.573,129376844
2011-02-10,105.2113,105.9068,104.9714,105.7309,146342083
2011-02-11,105.3712,106.5544,105.3472,106.5064,122724716
2011-02-14,106.3545,106.7623,106.2346,106.5984,81166225
2011-02-15,106.3465,106.5064,106.0587,106.2946,99765161
2011-02-16,106.6983,107.138,106.4824,106.9701,119138793
2011-02-17,106.6983,107.4738,106.6024,107.4338,97223558
2011-02-18,107.4258,107.6817,107.178,107.3459,106960410
2011-02-22,106.4265,107.5789,105.1073,105.2432,204611257
2011-02-23,105.3312,105.587,104.1,104.9554,209663270
2011-02-24,104.6356,105.0834,103.6923,104.8755,221963587
2011-02-25,105.1153,105.8588,105.0514,105.7389,124802916
