Date,Close,High,Low,Open,Volume,gapped_percent,is_gap_fill,is_gapped,is_half_percent_continued,is_half_percent_continutation_target_price,max_gap_and_go_percentage,prev_close,up_or_down,continuation_fill_time,greatest_continuation_fill_time,gap_fill_time,greatest_gap_fill_time
2019-01-02,234.0462,236.1045,231.1608,231.189,103082858,-1.2009442767325738,True,True,False,230.02,,233.9992,2,,,01:20:00,04:25:00
2019-01-04,236.6778,237.8903,232.3074,232.7022,124917125,1.2638056031819263,False,True,True,233.85,3.5214840860233747,229.798,1,00:20:00,03:35:00,,
2019-01-08,241.2268,241.8377,238.7267,241.3772,90260239,0.8125911533815856,True,True,False,242.57,,239.4316,1,,,01:10:00,01:20:00
2019-01-10,242.928,243.5765,240.1365,240.8508,87458836,-0.732152042310176,True,True,False,239.64,,242.6272,2,,,02:05:00,06:15:00
2019-01-17,246.9788,248.0502,244.3284,244.3754,80081656,-0.6400498313475568,True,True,False,243.15,,245.9496,2,,,02:15:00,05:15:00
2019-01-18,250.071,250.9262,248.2194,249.0465,103541522,0.8371973626886202,False,True,True,250.28,1.5982748316859534,246.9788,1,01:55:00,03:10:00,,
2019-01-23,247.2514,248.8679,244.9863,248.1348,75645181,0.8248928200070963,True,True,False,249.37,,246.1047,1,,,02:15:00,02:45:00
2019-01-28,247.7025,247.9657,246.0483,247.5521,76779557,-0.7722900703386464,False,True,True,246.3,-1.3750667391377525,249.4788,2,02:15:00,02:30:00,,
2019-01-30,251.2928,252.3736,248.3604,249.1593,82063178,0.5843078188815263,False,True,True,250.4,1.8819039375984747,247.7119,1,04:30:00,05:25:00,,
2019-02-07,253.2684,255.2214,252.1575,254.6481,86004887,-0.6526969492562266,False,True,True,253.37,-1.6243688092786752,256.3211,2,01:40:00,02:30:00,,
2019-02-12,257.8766,258.0129,255.9639,256.0391,62039889,0.6539542314593174,False,True,True,257.31,1.4298934331751987,254.3756,1,01:30:00,04:30:00,,
2019-02-14,258.3512,259.0655,256.4621,257.3174,74452823,-0.6729694342022998,True,True,False,256.02,,259.0608,2,,,05:35:00,05:35:00
2019-03-01,263.3889,263.9904,262.0543,263.5769,63366401,0.5395510569021463,True,True,False,264.89,,262.1624,1,,,02:20:00,02:25:00
2019-03-08,257.0072,258.135,256.0391,256.5279,74347662,-0.571930225752746,True,True,False,255.24,,258.0035,2,,,06:25:00,06:25:00
2019-03-11,261.575,261.8663,258.6802,258.7084,53942508,0.6619269810339833,False,True,True,259.99,1.8906474215508406,257.0072,1,00:45:00,06:05:00,,
2019-03-19,266.2388,268.4384,265.6536,267.636,74798845,0.5390285765160352,True,True,False,268.97,,266.2011,1,,,05:55:00,06:10:00
2019-03-21,268.7121,269.2125,264.8795,264.9267,70187024,-0.6182877682782705,True,True,False,263.59,,266.5749,2,,,00:25:00,05:35:00
2019-03-22,264.5491,267.9129,263.5484,267.3622,107983250,-0.5023592164253294,False,True,True,266.02,-1.921647741207041,268.7121,2,00:25:00,06:25:00,,
2019-04-01,269.7222,270.1376,268.4761,268.7593,61780380,0.9180502443728235,False,True,True,270.09,1.4355964228746334,266.3144,1,06:25:00,06:25:00,,
2019-05-02,274.7775,276.3114,273.3095,275.3485,59181767,-0.5048678263113024,False,True,True,273.96,-1.2416453083101147,276.7457,2,02:10:00,02:25:00,,
2019-05-03,277.4489,277.8596,276.1793,276.4247,45381002,0.5994668413534581,False,True,True,277.8,1.1216711703105333,274.7775,1,04:20:00,04:20:00,,
2019-05-07,270.4585,274.5272,269.8072,273.9042,118398019,-0.9557855181426327,False,True,True,272.52,-2.437267535330276,276.5474,2,00:45:00,06:05:00,,
2019-05-09,270.7418,271.2421,267.4377,269.2597,90529934,-1.3621605542715605,False,True,True,267.89,-2.0296133645885797,272.9781,2,00:50:00,01:55:00,,
2019-05-13,264.9739,267.6171,264.2564,266.607,106277776,-2.117956147352297,False,True,True,265.25,-2.9809549893933456,272.3758,2,01:45:00,03:50:00,,
2019-05-15,269.7317,269.7694,265.6064,265.8235,61793428,-0.8817315601506595,True,True,False,264.48,,268.1882,2,,,01:00:00,06:00:00
2019-05-17,270.1848,272.441,269.1653,269.1747,81350238,-0.8691338528740576,True,True,False,267.82,,271.5347,2,,,01:20:00,01:35:00
2019-05-23,266.2751,267.3528,264.8606,267.3056,82591351,-0.979148638556637,False,True,True,265.96,-1.8848759468462275,269.9488,2,00:20:00,05:30:00,,
2019-05-29,262.1796,263.7183,261.2167,263.2935,91207803,-0.8143743974974422,False,True,True,261.97,-1.5967283380667174,265.4553,2,02:05:00,02:20:00,,
2019-06-04,264.1762,264.9644,261.1317,261.6038,66732992,1.405154221974829,False,True,True,262.89,2.707819402214459,257.9788,1,01:30:00,06:25:00,,
2019-06-11,272.5023,275.0842,272.045,274.6972,48119902,0.6259606635300241,True,True,False,276.06,,272.9884,1,,,02:05:00,03:30:00
2019-06-18,275.981,277.1327,274.6972,275.0748,75313731,0.612913502641379,False,True,True,276.44,1.3656226373825022,273.3991,1,00:10:00,01:30:00,,
2019-06-20,279.1057,279.7186,276.7131,279.4644,85024200,0.9101121201803062,True,True,False,280.85,,276.9439,1,,,00:45:00,00:45:00
2019-08-02,277.8729,279.0023,275.9478,278.7462,95629766,-0.5044981503400291,False,True,True,277.35,-1.5033573720122526,280.1596,2,00:35:00,01:30:00,,
2019-08-05,268.5867,273.3961,267.2397,273.2823,149170305,-1.652050271904887,False,True,True,271.89,-3.826641604848831,277.8729,2,00:30:00,05:35:00,,
2019-08-06,272.1914,273.2348,269.6681,271.2143,98191969,0.9783060739790811,False,True,True,272.56,1.730577128353712,268.5867,1,04:45:00,06:20:00,,
2019-08-07,273.6617,273.9747,267.5432,269.7819,110389529,-0.8852226778656417,True,True,True,268.42,-1.707695393756002,272.1914,2,00:15:00,00:15:00,04:05:00,06:05:00
2019-08-12,273.1465,276.6168,272.2673,275.0561,55471166,-0.8717899371871504,False,True,True,273.67,-1.8768530942055774,277.4751,2,04:10:00,05:25:00,,
2019-08-14,269.4191,277.4318,269.1748,273.2633,114406673,-1.5094895898885223,False,True,True,271.88,-2.983081000852753,277.4514,2,01:25:00,05:50:00,,
2019-08-16,273.6759,274.4585,270.0796,271.755,66766930,0.6605880025898916,False,True,True,273.1,1.6619896315019769,269.9716,1,00:50:00,06:25:00,,
2019-08-23,270.389,277.7122,268.8997,275.9668,117810288,-0.5945592747428646,True,True,True,274.58,-3.140185017221536,277.6174,2,01:30:00,06:25:00,01:10:00,01:10:00
2019-08-27,272.1344,275.0466,271.3281,274.6577,59444288,0.8147541826030102,True,True,False,276.02,,272.438,1,,,02:30:00,03:30:00
2019-08-29,277.4103,278.0917,275.6727,276.7257,49472271,1.1266516519534513,False,True,True,278.09,1.6258427504187074,273.6427,1,04:40:00,04:40:00,,
2019-08-30,277.4561,279.116,276.4411,279.0972,51741934,0.6080884523754093,True,True,False,280.48,,277.4103,1,,,01:30:00,01:55:00
2019-09-05,282.958,283.4702,281.3928,281.5351,72819388,1.0228771244902337,False,True,True,282.93,1.71724656376654,278.6845,1,00:40:00,00:45:00,,
2019-09-11,284.3334,284.9026,282.4457,283.1287,55661424,0.5355790986732363,False,True,True,284.54,1.16546954695043,281.6204,1,06:10:00,06:25:00,,
2019-09-30,283.0163,283.5595,282.0061,282.0538,42173018,0.5184622896018997,False,True,True,283.46,1.0550643444916143,280.599,1,02:55:00,04:15:00,,
2019-10-02,274.6968,277.8035,273.1625,277.7939,109650050,-0.786227483104173,False,True,True,276.39,-2.440326676912064,279.9953,2,00:05:00,03:25:00,,
2019-10-04,280.062,280.7768,277.3937,277.4509,50700124,0.6012486914990735,False,True,True,278.83,1.8071906906890411,275.7927,1,00:30:00,06:25:00,,
2019-10-08,276.9077,278.1275,274.9255,277.3556,82885280,-0.9528829503481826,False,True,True,275.96,-1.8207017329592317,280.0239,2,00:30:00,06:25:00,,
2019-10-11,284.1694,284.6935,282.2203,282.3397,83204669,1.016065127774689,False,True,True,283.74,1.8582124209033346,279.4998,1,00:15:00,02:00:00,,
2020-01-06,309.3166,310.0253,306.798,306.9225,43105385,-0.6925451097495039,True,True,False,305.38,,309.0629,2,,,03:35:00,06:25:00
2020-01-30,312.6876,314.0284,309.8434,310.6286,67790010,-0.8861671078942575,True,True,False,309.06,,313.4059,2,,,06:15:00,06:25:00
2020-02-03,311.0596,312.3524,309.5369,309.6614,59060165,0.6317811835733615,False,True,True,311.2,1.5062851519885185,307.7173,1,00:15:00,00:55:00,,
2020-02-04,315.7569,316.0395,313.8464,314.1816,52512833,1.0036661784429781,False,True,True,315.74,1.6009472139744239,311.0596,1,02:00:00,05:15:00,,
2020-02-24,310.0062,319.4414,307.6407,309.4603,134914814,-3.0017217444126323,True,True,True,307.87,-3.5720632942459076,319.0369,2,03:45:00,03:45:00,02:50:00,02:50:00
2020-02-27,289.3014,298.3741,284.9249,292.5287,249706794,-2.124411256629376,False,True,True,291.03,-4.668525395470607,298.8781,2,00:15:00,06:25:00,,
2020-02-28,277.3689,285.2811,273.452,276.4783,332038241,-4.432436206668896,False,True,True,275.03,-5.478507881399814,289.3014,2,00:25:00,00:30:00,,
2020-03-02,290.556,296.0721,281.9944,285.5857,205636837,2.9624085468846646,False,True,True,286.97,6.743077540416385,277.3689,1,01:20:00,06:25:00,,
2020-03-03,290.4027,300.554,284.9728,296.3977,271529926,2.010524649293081,True,True,True,297.85,3.4409890003992314,290.556,1,00:30:00,00:30:00,01:55:00,04:35:00
2020-03-04,298.1981,299.8453,290.4889,293.1608,147338447,0.9497501228466585,False,True,True,294.61,3.2515537906500276,290.4027,1,03:25:00,06:25:00,,
2020-03-05,288.1383,295.4113,287.3095,292.0691,159971245,-2.055345087711833,False,True,True,290.58,-3.651465250784628,298.1981,2,03:10:00,05:55:00,,
2020-03-06,280.9889,286.1315,277.9435,280.7399,198657535,-2.567655879138607,False,True,True,279.3,-3.5381620562070517,288.1383,2,00:20:00,05:35:00,,
2020-03-09,265.3693,272.1592,261.8738,263.6455,277300725,-6.172272285488848,False,True,True,262.24,-6.8027954129148815,280.9889,2,00:20:00,05:10:00,,
2020-03-10,271.9102,276.3059,261.9217,272.5901,246644123,2.7210381909286405,True,True,True,273.92,4.121275520566998,265.3693,1,05:45:00,06:25:00,01:50:00,02:05:00
2020-03-11,261.146,270.0044,259.4126,268.8169,231055382,-1.1376182283709841,False,True,True,267.46,-4.596223311961073,271.9102,2,00:10:00,05:50:00,,
2020-03-12,240.537,255.3713,237.1948,245.1626,346670590,-6.120484326775067,False,True,True,243.86,-9.171574521532026,261.146,2,00:20:00,06:25:00,,
2020-03-13,247.844,259.6042,239.0144,251.9524,285392181,4.745797943767489,True,True,True,253.16,7.926930160432692,240.537,1,06:20:00,06:25:00,02:00:00,02:15:00
2020-03-16,234.5612,246.0245,227.3117,230.97,261784489,-6.808314907764561,False,True,True,229.73,-8.284364358225332,247.844,2,00:15:00,00:15:00,,
2020-03-18,222.916,237.8556,218.3671,226.2487,298252778,-5.009841246916204,False,True,True,225.06,-8.318918537651165,238.1812,2,03:40:00,04:55:00,,
2020-03-19,233.7951,236.9075,222.3893,229.1217,261233795,2.783873746164478,True,True,True,230.24,6.276579518742486,222.916,1,00:35:00,05:10:00,00:10:00,00:10:00
2020-03-23,211.7039,221.2534,210.2493,219.8149,280560712,-2.6576038388742766,False,True,True,218.69,-6.8936152499244985,225.8162,2,00:00:00,02:15:00,,
2020-03-24,232.7423,235.141,225.219,225.8162,211595249,6.666055750508141,False,True,True,226.87,11.070698272445613,211.7039,1,00:00:00,06:25:00,,
2020-03-25,245.2652,246.9414,230.9506,235.8827,277138668,1.3493035000513443,True,True,True,237.05,6.100781851859326,232.7423,1,00:00:00,04:15:00,00:30:00,00:40:00
2020-03-26,249.5134,253.1546,239.9093,240.362,221727030,-1.9991421530653344,True,True,False,239.14,,245.2652,2,,,00:35:00,06:25:00
2020-03-27,250.1525,251.2377,241.8359,243.9744,191462093,-2.2199208539501236,True,True,True,242.73,-3.076989051489812,249.5134,2,00:10:00,00:15:00,05:40:00,05:55:00
2020-03-30,250.9198,252.7982,244.2249,246.3152,139095982,-1.5339842695955463,True,True,True,245.06,-2.369594547326136,250.1525,2,00:10:00,00:10:00,01:50:00,06:20:00
2020-04-01,236.1235,248.2024,234.9483,238.8786,170515975,-3.5659959953494313,True,True,True,237.64,-5.152636933212763,247.712,2,03:05:00,06:10:00,05:20:00,05:20:00
2020-04-06,253.1354,257.2005,247.3026,248.3767,158180083,4.093688078562064,False,True,True,249.57,7.79170759837859,238.6088,1,00:20:00,06:25:00,,
2020-04-08,264.3192,265.8702,255.8133,258.1252,136878928,0.680040736136777,True,True,True,259.41,3.7009271722591692,256.3817,1,01:40:00,06:20:00,00:35:00,00:35:00
2020-04-09,268.2591,270.8793,265.3596,267.3922,162670069,1.1626094509971197,False,True,True,268.71,2.481885538394478,264.3192,1,00:10:00,04:00:00,,
2020-04-14,273.1719,274.4435,269.6366,270.6674,121013344,2.1894277269118314,False,True,True,271.99,3.6150796452425586,264.8683,1,00:15:00,06:20:00,,
2020-04-15,267.7823,273.5194,265.35,267.3825,108679822,-2.1193248646731235,True,True,True,266.02,-2.863361861157744,273.1719,2,00:45:00,01:05:00,00:45:00,00:45:00
2020-04-17,274.3857,276.7554,272.0353,274.9059,127775010,2.2929653792814433,False,True,True,276.25,2.981167558532542,268.7437,1,06:20:00,06:20:00,,
2020-04-20,271.91,276.2653,271.0238,272.2375,88642290,-0.7829125205868872,True,True,False,270.87,,274.3857,2,,,01:15:00,01:50:00
2020-04-21,264.3096,267.8353,262.0362,266.5734,114645831,-1.962634695303605,False,True,True,265.21,-3.6312750542458962,271.91,2,01:15:00,03:15:00,,
2020-04-22,269.8967,270.6866,266.7468,268.1339,81404148,1.4469016638063823,False,True,True,269.46,2.412700862927419,264.3096,1,05:00:00,06:20:00,,
2020-04-27,277.0637,277.6898,274.1738,274.6554,67454166,0.8203121128460411,False,True,True,276.02,1.9341775423086351,272.4207,1,01:55:00,06:20:00,,
2020-04-28,276.9962,280.7049,274.9251,280.3389,95561389,1.1821108286650475,True,True,False,281.72,,277.0637,1,,,01:10:00,06:20:00
2020-04-29,283.9549,284.0572,279.7513,280.8302,102013837,1.384134511592579,False,True,True,282.22,2.5491324429721547,276.9962,1,02:20:00,06:10:00,,
2020-04-30,279.9536,282.5582,277.9981,281.0036,101677550,-1.0393551933775411,False,True,True,279.58,-2.097797924952162,283.9549,2,00:05:00,03:00:00,,
2020-05-01,272.4108,279.9894,271.1876,274.8385,111321036,-1.8271242091546542,True,True,True,273.44,-3.1312331757834224,279.9536,2,02:00:00,04:15:00,04:40:00,04:40:00
2020-05-04,272.8637,273.4802,268.8853,270.4362,70199660,-0.7248611288539256,True,True,True,269.07,-1.2941851057300306,272.4108,2,00:05:00,00:10:00,05:40:00,06:10:00
2020-05-05,276.5579,278.6338,275.2623,276.1196,72232658,1.1932331050264278,False,True,True,277.48,2.1146455171574723,272.8637,1,00:25:00,05:25:00,,
2020-05-07,277.0926,279.1444,276.5917,277.1889,68883538,0.7669061248883505,False,True,True,278.56,1.4777920403316533,275.0793,1,02:10:00,02:30:00,,
2020-05-08,281.1577,282.198,279.2215,280.4063,61414425,1.1958818099075843,False,True,True,281.79,1.8424887564662407,277.0926,1,06:10:00,06:20:00,,
2020-05-11,282.7182,283.2095,279.2407,279.6838,62352506,-0.5242253724511041,True,True,False,278.28,,281.1577,2,,,02:00:00,04:05:00
2020-05-13,269.521,276.6495,268.7263,275.5609,125466121,-1.2564711092987195,False,True,True,274.17,-3.7055577633065604,279.0673,2,00:00:00,05:55:00,,
2020-05-15,275.0215,275.821,271.0142,272.0064,91154055,-0.5318859112948126,True,True,False,270.64,,273.4609,2,,,00:20:00,06:25:00
2020-05-18,285.271,285.8586,281.9572,282.2944,100556561,2.644484158511241,False,True,True,283.67,3.940455564383156,275.0215,1,01:20:00,06:20:00,,
2020-05-19,283.5757,285.3336,281.2347,283.5467,78858186,-0.6044427929933389,True,True,True,282.12,-1.4149002176877563,285.271,2,06:20:00,06:25:00,05:15:00,05:15:00
2020-05-28,293.3819,295.5782,291.1471,293.4686,80456712,0.9008470045401573,False,True,True,294.92,1.6261730763610538,290.8485,1,03:10:00,04:25:00,,
2020-05-29,292.8712,293.7672,288.4787,291.359,101356845,-0.6895108389440497,True,True,True,289.89,-1.671268745617903,293.3819,2,01:15:00,03:20:00,05:30:00,06:25:00
2020-06-03,301.0026,301.7241,298.5645,298.8535,79223813,1.2615444771343438,False,True,True,300.33,2.234199606072316,295.1303,1,01:40:00,06:20:00,,
2020-06-05,308.1926,309.4835,305.5195,305.5869,122191709,2.2596811208355683,False,True,True,307.08,3.5636148740672864,298.8342,1,01:20:00,02:00:00,,
2020-06-11,289.943,300.6934,288.9989,300.0287,182628939,-3.0685872758029245,False,True,True,298.48,-6.632026693649788,309.5268,2,01:15:00,06:00:00,,
2020-06-12,290.3665,297.736,287.6407,296.9269,168502612,2.408714816360459,True,True,False,298.38,,289.943,1,,,01:45:00,04:30:00
2020-06-15,294.5378,296.9654,285.8489,287.082,123098924,-1.1311566589120923,True,True,False,285.63,,290.3665,2,,,01:20:00,05:00:00
2020-06-17,300.1491,302.8511,299.4507,302.5429,74047487,0.6118661935531073,True,True,False,304.05,,300.703,1,,,00:25:00,06:20:00
2020-06-18,299.3929,300.8379,298.1503,298.6271,64298819,-0.5070813139203121,True,True,False,297.13,,300.1491,2,,,00:30:00,01:25:00
2020-06-19,299.9654,304.1742,296.579,303.971,111140318,1.5291277782472485,True,True,False,305.47,,299.3929,1,,,02:45:00,04:35:00
2020-06-22,299.7235,300.9523,296.7919,297.9916,64108242,-0.6580092237304646,True,True,False,296.49,,299.9654,2,,,02:40:00,05:40:00
2020-06-24,294.9052,300.4298,292.2928,299.7816,114533687,-0.9114524370568938,False,True,True,298.27,-3.3867688507039317,302.5391,2,00:20:00,02:15:00,,
2020-07-01,301.407,301.765,299.0366,299.5203,61458161,0.5848300819265947,False,True,True,301.01,1.3386446583840075,297.7788,1,01:00:00,06:15:00,,
2020-07-02,302.9938,305.4513,301.3974,304.0387,58949794,0.8731383146376904,True,True,False,305.55,,301.407,1,,,06:25:00,06:25:00
2020-07-13,306.6124,312.2338,303.9323,309.7375,87971506,0.9173669262441089,True,True,True,311.27,1.7307008721111072,306.9219,1,01:30:00,04:05:00,05:55:00,06:20:00
2020-07-14,306.9994,309.3795,301.8715,303.1293,79808239,-1.1359944998962792,True,True,False,301.6,,306.6124,2,,,04:20:00,06:20:00
2020-07-21,314.4398,316.3168,313.4238,315.8524,49232837,0.5730887118909396,True,True,False,317.42,,314.0526,1,,,06:05:00,06:20:00
2020-07-30,313.598,313.8786,309.2634,311.4501,52799598,-0.9904134463526836,False,True,True,309.88,-1.6855625662818907,314.5656,2,00:25:00,00:30:00,,
2020-07-31,314.1011,316.0072,310.8986,315.3202,64713011,0.5491744207552302,True,True,False,316.89,,313.598,1,,,00:20:00,03:25:00
2020-08-10,324.4925,324.8698,322.1462,324.1828,38235879,0.5069327730441003,True,True,False,325.8,,322.5477,1,,,01:25:00,01:30:00
2020-08-20,326.9887,327.8014,324.3377,324.4731,36872038,-0.78106605134616,True,True,False,322.84,,327.0274,2,,,04:50:00,06:15:00
2020-09-02,345.9702,347.1038,341.9565,343.1562,62233370,0.8817401616724533,False,True,True,344.86,2.04226343784294,340.1569,1,03:50:00,06:20:00,,
2020-09-04,333.5002,336.5383,323.999,334.8935,118325716,0.767126832438685,True,True,False,336.56,,332.344,1,,,00:25:00,01:10:00
2020-09-08,324.4731,331.5168,322.0736,325.7793,98242534,-2.3151110554056724,False,True,True,324.11,-3.4262648118351975,333.5002,2,00:10:00,05:35:00,,
2020-09-09,331.1298,331.3426,325.6825,326.592,78403885,0.6530279397583333,False,True,True,328.21,2.1171246553258243,324.4731,1,00:45:00,06:00:00,,
2020-09-11,324.0571,326.0308,320.2547,324.9182,73088771,0.5599660052694331,True,True,False,326.53,,323.1089,1,,,00:25:00,04:00:00
2020-09-14,327.5305,329.3301,325.9921,326.534,54371738,0.7643406054056525,False,True,True,328.15,1.6271823700205996,324.0571,1,00:30:00,00:55:00,,
2020-09-16,328.4323,331.9231,327.5305,330.4235,71631702,0.5299046068264139,True,True,False,332.07,,328.6818,1,,,05:40:00,06:25:00
2020-09-18,322.0194,325.8983,318.5933,325.7817,89144275,0.8392912747755754,True,True,False,327.4,,323.0702,1,,,01:25:00,04:00:00
2020-09-21,315.7762,317.7384,312.5317,316.3882,86057915,-1.7487145184420674,False,True,True,314.78,-2.9463131724362004,322.0194,2,00:05:00,01:10:00,,
2020-09-22,320.5749,321.4395,316.5436,319.1761,55659544,1.076680256460114,False,True,True,320.75,1.7934537181712846,315.7762,1,05:55:00,06:15:00,,
2020-09-24,312.9688,317.4538,310.6568,312.0362,68917480,-0.6771631086478402,True,True,False,310.47,,314.1636,2,,,00:30:00,04:15:00
2020-09-28,324.8297,325.3834,322.6537,323.6932,55825077,1.2796484643154509,False,True,True,325.29,1.8084913990276612,319.6034,1,05:10:00,05:15:00,,
2020-10-02,325.4804,327.3773,321.7212,322.2166,76676110,-1.3531555720196562,True,True,False,320.58,,326.6365,2,,,03:40:00,03:40:00
2020-10-07,331.5907,331.8627,328.4239,328.4531,42510039,0.5920311160112779,False,True,True,330.09,1.636255053289243,326.52,1,01:35:00,05:40:00,,
2020-10-09,336.7683,337.4192,335.0295,335.6803,49911819,0.5639340451213029,False,True,True,337.35,1.0848780055236902,333.7979,1,02:35:00,02:35:00,,
2020-10-12,343.1699,343.8985,339.0803,339.5951,62285365,0.839390168255145,False,True,True,341.28,2.1172420325784826,336.7683,1,01:35:00,05:00:00,,
2020-10-26,328.6376,333.1741,326.0245,332.3484,82184937,-0.8649415164470717,False,True,True,330.67,-2.7512758461569304,335.2481,2,01:15:00,04:05:00,,
2020-10-28,320.0892,328.5777,316.8059,322.6052,110442574,-2.010811441283516,False,True,True,320.96,-3.772310329734682,329.2253,2,00:30:00,06:25:00,,
2020-10-29,322.508,323.8631,315.7956,317.5636,77038134,-0.7890300578713675,True,True,True,315.96,-1.3413760914145263,320.0892,2,00:10:00,00:10:00,01:05:00,05:05:00
2020-10-30,314.5522,320.2641,313.3768,318.8944,96385666,-1.1204683294677846,False,True,True,317.28,-2.831309610924374,322.508,2,00:45:00,05:15:00,,
2020-11-02,320.8761,322.8577,317.8841,320.7595,72521306,1.9733767559088682,False,True,True,322.33,2.6404202545714175,314.5522,1,00:45:00,00:45:00,,
2020-11-03,327.1028,328.5793,323.6446,324.1497,78737408,1.020206864892707,False,True,True,325.75,2.4006773954183505,320.8761,1,00:20:00,01:30:00,,
2020-11-04,334.1649,337.9923,329.881,331.1147,111145385,1.2264951568742382,False,True,True,332.75,3.329075752332294,327.1028,1,00:30:00,02:50:00,,
2020-11-05,340.926,342.1208,338.886,339.2551,72493942,1.5232599234689337,False,True,True,340.93,2.380830542046752,334.1649,1,00:40:00,00:50:00,,
2020-11-10,344.559,345.0253,340.4888,343.3836,71402755,-1.4548303501476452,False,True,True,341.64,-2.2855880133045057,348.453,2,01:05:00,01:10:00,,
2020-11-13,347.6141,348.639,344.5687,345.1127,49821692,1.006456741354846,False,True,True,346.82,2.0385226966414485,341.6739,1,03:55:00,06:10:00,,
2020-11-24,352.8646,353.4086,349.0178,349.9115,55216953,0.7270590795593752,False,True,True,351.65,1.733749623617304,347.3858,1,01:45:00,04:10:00,,
2020-12-01,355.6234,357.1679,354.4966,355.1183,62855741,1.139879697877622,False,True,True,356.87,1.7236184053133408,351.116,1,00:50:00,04:45:00,,
2020-12-14,355.7157,359.2273,354.0497,358.1005,54545071,0.693804935479852,True,True,False,359.88,,355.6331,1,,,05:00:00,06:25:00
2020-12-21,358.5422,369.2069,353.1786,356.0467,73830608,-0.6411156204329969,True,True,True,354.25,-1.441491571927655,358.3441,2,00:35:00,00:50:00,03:20:00,03:55:00
2021-01-04,358.3685,366.2704,355.9003,366.1339,92944601,0.5306682130646498,True,True,False,367.95,,364.2012,1,,,00:20:00,02:45:00
2021-01-11,369.2264,371.275,368.4839,368.6118,44575440,-0.6807703002437834,True,True,False,366.76,,371.1384,2,,,03:00:00,03:20:00
2021-01-15,367.0899,368.3484,364.5632,367.5094,76841810,-0.6579384846438587,False,True,True,365.66,-1.454330581380828,369.9434,2,00:35:00,00:50:00,,
2021-01-20,374.9759,375.3821,371.3823,371.7921,36018167,0.5938899412360089,False,True,True,373.64,1.5652179089067442,369.5971,1,01:10:00,06:15:00,,
2021-01-27,364.095,371.0214,362.9146,370.9238,83027794,-1.1825365659764606,False,True,True,369.05,-3.316260064268518,375.3626,2,00:00:00,06:05:00,,
2021-01-28,370.4458,372.592,366.6997,367.1484,56703612,0.8386272813413954,False,True,True,368.97,2.333731581043397,364.095,1,00:10:00,04:10:00,,
2021-01-29,363.3409,367.4606,359.266,366.4265,91239666,-1.0849900309303124,False,True,True,364.57,-3.0179313680975732,370.4458,2,00:05:00,03:45:00,,
2021-02-02,373.4017,373.8505,370.319,370.3287,42856974,0.8206595822705577,False,True,True,372.17,1.7794569936427762,367.3143,1,00:30:00,02:45:00,,
2021-02-17,382.5328,383.0597,379.8111,380.8744,36575942,-0.5451453290025412,True,True,False,378.96,,382.9621,2,,,06:20:00,06:20:00
2021-02-23,379.2648,379.4355,370.9043,375.2455,82156879,-0.8378607569815288,True,True,True,373.35,-1.9850635319163203,378.4161,2,00:10:00,00:20:00,05:40:00,06:00:00
2021-02-24,382.25,382.6402,375.8504,376.8844,53038178,-0.6276353618896222,True,True,False,374.99,,379.2648,2,,,01:35:00,06:20:00
2021-02-26,373.07,376.1528,368.9825,374.9626,111464071,0.5073042592542997,True,True,False,376.83,,373.07,1,,,00:25:00,00:55:00
2021-03-01,380.9026,381.3622,376.1138,376.1625,75629438,0.8289329080333528,False,True,True,378.03,2.2226927922373765,373.07,1,00:30:00,05:20:00,,
2021-03-03,373.5773,377.3722,371.9872,376.3576,92698594,-0.5003566422436831,False,True,True,374.47,-1.6557823366649993,378.2502,2,00:40:00,06:25:00,,
2021-03-05,374.0719,375.3528,363.5292,371.1189,104105320,1.2132149199935485,True,True,True,372.95,2.3679031631678016,366.6704,1,05:00:00,06:20:00,00:25:00,01:55:00
2021-03-09,379.4111,380.3769,375.8894,376.4162,76321707,0.5944276185561548,False,True,True,378.29,1.6528952123228757,374.1919,1,00:30:00,04:30:00,,
2021-03-11,384.3913,385.9766,382.1622,382.6304,58501429,0.5795349788408097,False,True,True,384.53,1.4591285499376128,380.4257,1,01:30:00,03:35:00,,
2021-03-18,383.1865,387.0204,381.1964,384.8254,73821306,-0.6623022573311551,False,True,True,382.89,-1.5990816515918955,387.3911,2,05:10:00,06:20:00,,
2021-03-25,381.1529,382.2491,375.7405,377.786,83891901,-0.8719030177463722,True,True,True,375.88,-1.4086262482980607,381.1089,2,01:20:00,01:25:00,05:40:00,06:20:00
2021-04-05,397.2827,398.2908,394.8064,394.8847,58532301,0.9609172280156038,False,True,True,396.84,1.8317612494991964,391.1263,1,00:50:00,03:05:00,,
2021-04-29,410.6621,411.7779,407.5889,411.3962,57951690,0.5935170131518563,True,True,False,413.44,,408.9689,1,,,01:05:00,02:35:00
2021-05-04,404.9169,407.7455,402.9202,407.2365,74164973,-0.5673161441547084,False,True,True,405.19,-1.6212032425041458,409.56,2,00:20:00,02:25:00,,
2021-05-07,413.4514,413.8284,410.251,410.9655,47845920,0.6930517676789318,False,True,True,413.01,1.3945075782170056,408.1369,1,00:35:00,02:15:00,,
2021-05-11,405.5028,406.4437,401.3445,404.3198,92104098,-1.499818990723462,False,True,True,402.27,-2.224660041191188,410.4762,2,01:05:00,01:15:00,,
